Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4zGVyDAxw1eUDpvqgBuoEV,"Anthem","Chess (The Original Recording / Remastered / Deluxe Edition)","Tommy Körberg",2014-01-01,183560,40,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"christmas","Polar Music International AB",0.224,0.177,2,-12.453,1,0.0337,0.869,0.000259,0.0673,0.147,75.886,4
spotify:track:0UohFOcdUGhaZdRQYAg4d5,"Astrologen","Välkommen till folkhemmet","Magnus Uggla",1983-05-06,309840,45,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop","Uggly Music",0.491,0.592,11,-6.618,1,0.0399,0.377,0,0.321,0.478,136.189,4
spotify:track:2Qlfg9ue4nME6lGr7SX8Yz,"Berg är till för att flyttas!","Svensk rock mot apartheid","Svensk rock mot Apartheid",1985-01-01,249933,5,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"","MNW Music AB",0.643,0.952,5,-7.849,1,0.0613,0.015,0.00386,0.964,0.447,120.089,4
spotify:track:2vzbU55mjsWmcTPCDbVQ5n,"Bilder från en ö","Atlantis / Bilder från en ö (2007 mastering)","Björn J:son Lindh",1983-01-01,288853,14,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"jazz fusion","Universal Music AB",0.332,0.318,4,-10.607,0,0.0294,0.846,0.955,0.0614,0.149,138.004,4
spotify:track:3AsejxyZfO8Rd0F0otjKoN,"Blodomloppet","Lingonplockning","Torsson",1980-01-01,134333,26,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,bisrock,dansband","Rim & reson",0.759,0.705,5,-11.534,1,0.0336,0.314,0.000353,0.253,0.982,136.348,4
spotify:track:0FSlaiuv4eBrrjz05jpxz6,"Bra vibrationer","Bra vibrationer","Kikki Danielsson",1985,186453,48,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"dansband,schlager","WM Sweden",0.467,0.779,0,-3.071,1,0.0336,0.455,0,0.176,0.749,191.287,4
spotify:track:3B5x8a3xj6J0Ip6GgfS9Mi,"Can't You Stay - Re-Mixed Version","One Of A Kind","Tone Norum",1986-01-01,307026,25,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,aor","Columbia",0.574,0.69,0,-9.825,1,0.033,0.537,0,0.351,0.531,139.367,4
spotify:track:4ml6OwAuZ3fTaLRtCqr4fu,"CC Cowboys","Blå himlen blues","Imperiet",1985-01-01,244973,43,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,punk","MNW Music AB",0.705,0.56,0,-7.512,0,0.0303,0.354,0.00154,0.08,0.618,122.489,4
spotify:track:0Vowxgt3vti8MyY3mioQAw,"Chess","Chess (The Original Recording / Remastered / Deluxe Edition)","Anders Eljas",2014-01-01,347226,34,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"","Polar Music International AB",0.285,0.214,7,-13.53,0,0.0307,0.852,0.899,0.107,0.0865,91.849,4
spotify:track:6u2XNkYu3GUgUbBDh8cHmO,"Den bästa dagen","Den Sjunde Vågen","Marie Fredriksson",1985-02-17,312706,33,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop","Parlophone Sweden",0.431,0.558,2,-4.585,0,0.0263,0.598,0.0000077,0.572,0.177,152.462,4
spotify:track:4NzirQ4BrNkVaPEla2ipG4,"Diggiloo Diggiley","Diggiloo Diggiley","Herreys",1984-01-01,187520,46,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"dansband,swedish pop,schlager","Harmon",0.681,0.876,5,-4.104,1,0.0319,0.268,0.00000996,0.131,0.961,130.89,4
spotify:track:4Dmlg5FYyHRYipiIqXJ2fa,"Du ska va president","Kickar (Singlar 1981 - 1987)","Imperiet",1990-01-01,256760,45,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,punk","MNW Music AB",0.66,0.493,11,-10.438,0,0.0304,0.0342,0.00000174,0.354,0.586,107.582,4
spotify:track:71UVtqc2LnrK8r9sJG3zoL,"Fredshetsare","Här å nu","Attentat",1983-03-18,169405,5,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"punk,swedish pop","Rykkman",0.421,0.873,0,-7.12,1,0.0382,0.0778,0.00051,0.165,0.753,156.589,4
spotify:track:17zFOtbuquEAAxSttpfWWl,"Främling","Främling 25 år","Carola",1983-03-26,177893,45,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"christmas,swedish pop","Columbia",0.668,0.786,6,-2.886,1,0.0266,0.511,0.0000122,0.105,0.739,106.595,4
spotify:track:31ui4AOsd31MndbYaztzGt,"Genesarets Sjö","Tidens Tecken","Kjell Höglund",1984-01-01,370000,48,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,bisrock,dansband","Atlantis Grammofon",0.615,0.403,0,-12.72,1,0.0348,0.544,0.0229,0.159,0.606,129.119,4
spotify:track:509QXUVvh3oh9ZWeNHOQR4,"Guldgrävarsång","Ett fönster mot gatan","Eva Dahlgren",1984-01-01,288440,23,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop","Universal Music AB",0.575,0.19,7,-19.063,1,0.0344,0.694,0.0183,0.0913,0.062,118.793,4
spotify:track:5nRwG8w4T1Cly8JO0rI0TC,"Hand i hand","Välkommen till folkhemmet","Magnus Uggla",1983-05-06,279160,31,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop","Uggly Music",0.653,0.6,11,-7.95,1,0.0319,0.425,0,0.284,0.541,111.745,4
spotify:track:5bJEBITRpKJxAQ7x1Q3k3L,"The Heat Is On","Wrap Your Arms Around Me","Agnetha Fältskog",1983-01-01,235293,35,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop","Polar Music International AB",0.62,0.684,0,-14.746,1,0.0474,0.201,0.0243,0.0967,0.927,80.151,4
spotify:track:2GiL2jx1AqEQjMF0YLACxk,"Här i min skrivmaskin","Upp igen","Robert Broberg",1983,142960,6,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,dansband","Parlophone Sweden",0.856,0.335,6,-14.22,1,0.445,0.639,0.0000144,0.318,0.887,106.758,4
spotify:track:7dwhjYslIbWL0QZBx1v0wP,"I dina ögon","Sent i september","Ratata",1985-01-01,170333,27,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop","Universal Music AB",0.568,0.856,7,-7.789,0,0.0294,0.109,0.00247,0.23,0.926,100.027,4
spotify:track:2OifRekOJUsriiHXYgChgs,"I'll See The Light Tonight","The Yngwie Malmsteen Collection","Yngwie Malmsteen",1992,264626,39,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"neoclassical,power metal,heavy metal,glam metal","Polydor",0.23,0.87,8,-12.154,1,0.0681,0.0333,0.0000134,0.325,0.282,150.74,4
spotify:track:5A2ozzPyNzC5opKM9VxAOj,"IQ","Välkommen till folkhemmet","Magnus Uggla",1983-05-06,210866,35,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop","Uggly Music",0.581,0.748,6,-6.074,1,0.054,0.0643,0,0.167,0.664,141.774,4
spotify:track:64ZJ20PvXoDXyIeMs5WaJB,"Jackie","Jackie","Ratata",1982-01-01,217000,41,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop","Universal Music AB",0.545,0.647,10,-6.837,1,0.0301,0.498,0,0.31,0.922,137.454,4
spotify:track:5ZYfesCOhdt1ngOyMCfiVy,"Jag lever","Sista föreställningen","Py Bäckman",1983-01-01,186866,29,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,dansband","Universal Music AB",0.846,0.614,7,-10.439,1,0.0477,0.0658,0.0000789,0.0792,0.97,115.765,4
spotify:track:5RzGHv49ravB1pjKjuMBnx,"Kall som is","Festivalfavoriter 3","Anders Glenmark;Karin Glenmark",2007-02-02,182413,32,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,christmas","Parlophone Sweden",0.817,0.788,11,-5.635,1,0.0355,0.266,0,0.0445,0.866,127.494,4
spotify:track:0QdVGTXqv8f0lmeb1rZ0fF,"Lake District","Europa","Björn J:son Lindh;Staffan Scheja",1984-02-01,208973,11,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"jazz fusion","LCM Productions",0.338,0.0194,11,-25.617,1,0.0413,0.947,0.894,0.261,0.0871,119.327,4
spotify:track:6JQ2Hf3T2znvj2mV3qEtdJ,"Likbil","Upp igen","Robert Broberg",1983,201440,7,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,dansband","Parlophone Sweden",0.907,0.312,6,-11.359,1,0.0662,0.679,0.00105,0.334,0.809,134.229,4
spotify:track:6UbwfQeAEzhnolDwXiPowY,"Mer jul","Mer jul","Adolphson & Falk",1984,233893,34,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"christmas,swedish pop","WM Sweden",0.583,0.747,4,-5.633,0,0.0834,0.293,0.00656,0.659,0.662,160.865,4
spotify:track:2pLKsJoxz6zX27lIHuAXyj,"Mickey","Främling 25 år","Carola",1983-03-26,242200,40,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"christmas,swedish pop","Columbia",0.699,0.936,4,-4.868,1,0.0451,0.104,0.00138,0.0652,0.966,144.252,4
spotify:track:0BeXq6tkxaPcomaTdpogj0,"Märk hur vår skugga","Synd","Imperiet",1986-01-01,237320,44,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,punk","MNW Music AB",0.504,0.13,7,-11.104,0,0.0363,0.831,0,0.12,0.286,119.069,4
spotify:track:49KVNEawVLRZD1XZhcwAg2,"När vi rör varann","Magneter","Susanne Alfvengren",1984-10-01,242562,34,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,bisrock","BMG Rights Management Scandinavia AB",0.637,0.445,5,-9.004,1,0.0303,0.745,0,0.0984,0.398,133.448,4
spotify:track:6AYlejBohfrZBfTp5rybXY,"Open Your Heart","Out Of This World","Europe",1988-08-03,243493,42,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"glam metal","Epic",0.557,0.64,11,-11.407,0,0.0339,0.278,0,0.197,0.495,111.109,4
spotify:track:5c34CNnq2WnHXGaTr8vubQ,"Pendeltåg","Köttrea","Köttgrottorna",1993-07-29,172973,17,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"punk","Beat Butchers",0.685,0.858,7,-5.969,1,0.0733,0.00453,0,0.662,0.961,135.365,4
spotify:track:4d6oFE66mcbJRvZrXU3WOJ,"Peta in en pinne i brasan (Put Another Log in the Fire)","Take Me To The Country","Mats Rådberg;Rankarna",1983,203533,41,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"dansband","WM Sweden",0.659,0.686,5,-9.092,1,0.0366,0.532,0,0.963,0.829,97.747,4
spotify:track:4prmEJ4F7lHcBeumKk2PhH,"Picadilly Circus","Pernilla Wahlgren","Pernilla Wahlgren",1985,179026,37,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"schlager,swedish pop,dansband","Parlophone Sweden",0.78,0.755,4,-6.019,1,0.0315,0.554,0.00000417,0.342,0.799,131.414,4
spotify:track:3J9NEWkd9Cx1MwSSvDySkL,"Rock the Night","The Final Countdown (Expanded Edition)","Europe",1986,247306,63,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"glam metal","Portrait/Epic/Legacy",0.57,0.931,4,-5.78,0,0.0503,0.0429,0,0.375,0.4,105.37,4
spotify:track:6OOBC3MwzuNsxOTIDALiJu,"Rötter","Rötter","Lasse Tennander",1985-01-01,240906,52,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,bisrock,dansband","Universal Music AB",0.678,0.534,8,-13.87,1,0.0285,0.42,0.0000301,0.0944,0.881,113.288,4
spotify:track:729jVaJmGfpSw2CUsdiJ5v,"Segla på ett moln","Anne-Lie Rydé","Anne-Lie Rydé",1983-01-01,319924,18,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,dansband","WM Sweden",0.309,0.364,9,-10.224,0,0.0338,0.697,0.000481,0.675,0.173,103.679,4
spotify:track:7pXkma4wNWLXCskDYb8Dch,"Skuggor i skymningen","Om änglar och sjakaler","Dan Hylander;Raj Montana Band",1984-01-01,233453,41,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,bisrock","MNW Music AB",0.583,0.974,7,-4.18,1,0.0486,0.0465,0.00214,0.12,0.843,133.35,4
spotify:track:5tnLEPaMxK784EXOjfluW5,"Slå mig med din rytmenpinne","Silence - Vild i skogen","Aston Reymers Rivaler;M.A. Numminen",2021-05-14,205466,3,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,finnish rock,iskelmä,tango,finnish pop","Silence Records",0.53,0.881,2,-8.661,1,0.0444,0.00831,0.00026,0.0569,0.856,109.508,4
spotify:track:002DkDzzQ7lrgaqWBF2o1M,"Snabbköpskassörskan","Rauk'n'roll å lite lettje","Di sma undar jårdi",1985-01-01,205280,36,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"dansband","Universal Music AB",0.509,0.715,7,-6.419,1,0.176,0.0251,0,0.419,0.833,178.144,4
spotify:track:5cyDXBdzZk0p3keqDAVkCs,"Svart kaffe","Om änglar och sjakaler","Dan Hylander;Raj Montana Band",1984-01-01,220866,37,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,bisrock","MNW Music AB",0.799,0.939,9,-4.057,0,0.07,0.207,0.00766,0.197,0.846,118.68,4
spotify:track:73FgnHPB1fZOjEflihVRYe,"Svindlande affärer","Pernilla Wahlgren","Pernilla Wahlgren",1985,173973,39,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"schlager,swedish pop,dansband","Parlophone Sweden",0.752,0.821,9,-4.852,1,0.0306,0.304,0.000557,0.116,0.555,125.023,4
spotify:track:32qGFJqweMFsGvsxRKgdjk,"Säg mig var du står","Främling 25 år","Carola",1983-03-26,229666,46,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"christmas,swedish pop","Columbia",0.671,0.703,3,-4.347,1,0.0365,0.396,0.00011,0.105,0.564,115.313,4
spotify:track:63vK4u4uKwRD9KVJ5nHc46,"Tommy tycker om mig","Steg För Steg","Carola",1984-04-12,232773,50,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"christmas,swedish pop","Rival Records",0.708,0.804,4,-7.106,1,0.0516,0.13,0,0.339,0.779,123.449,4
spotify:track:6M2SA2ecK1hvJgKVB5cAdL,"Vi är på gång - Bonus Track","Gränslös (Bonus Track Version)","Tomas Ledin",1982-01-01,227866,41,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop,dansband","Universal Music AB",0.731,0.791,0,-13.494,1,0.0342,0.0721,0.0000015,0.701,0.931,132.365,4
spotify:track:1HIvGs541wvxAvemR6GeUp,"Vild och Vacker","Vild Honung","Björn Skifs",1985,328586,24,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"","Parlophone Sweden",0.656,0.888,3,-6.856,1,0.0422,0.037,0.000589,0.411,0.826,132.728,4
spotify:track:2ge2R3IVkvLIJIKJm1VWuu,"Vintersaga","Mica","Monica Törnell",1984-01-01,238093,36,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop","Air Music",0.632,0.77,9,-8.731,0,0.0396,0.256,0.00326,0.381,0.784,113.034,4
spotify:track:5AmFwiHWtX0lNy7BYfzUuw,"Working Class Hero","Working Class Hero","Jerry Williams",1984-01-01,356866,28,true,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"rockabilly,dansband,swedish pop","Universal Music AB",0.755,0.158,5,-20.018,1,0.0506,0.606,0.00625,0.105,0.198,120.934,3
spotify:track:2MYCfmErvbMGgxp5C3Rmwt,"Wrap Your Arms Around Me","Wrap Your Arms Around Me","Agnetha Fältskog",1983-01-01,316733,42,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop","Polar Music International AB",0.589,0.361,2,-17.343,1,0.0305,0.0276,0.00274,0.052,0.263,94.982,4
spotify:track:6MCh1OtCP2HrH7E2n71QBJ,"Zwampen","Banankontakt - Musikaltajm!","Electric Banana Band",2016-04-20,224253,40,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop","Electric Banana Band",0.811,0.784,11,-5.623,0,0.0512,0.0806,0.00000304,0.0639,0.829,118.603,4
spotify:track:2cvgUpzXjHLtoE6P8SccL6,"Ännu doftar kärlek","Het Vind","Marie Fredriksson",1984-09-20,224266,53,false,8blrladeh06ispxcd2fkwkdel,2026-04-03T16:18:03Z,"swedish pop","Parlophone Sweden",0.631,0.495,7,-6.386,1,0.0264,0.531,0.0000216,0.411,0.171,109.925,4
